origintime,wndir,wvht,wvdp
2006-01-24 18:00:00,93,1.42,14.81
2006-01-24 19:00:00,101,1.53,13.79
2006-01-24 20:00:00,96,1.59,14.81
2006-01-24 21:00:00,94,1.24,13.79
2006-01-24 22:00:00,103,1.41,14.81
2006-01-24 23:00:00,96,1.27,14.81
2006-01-25 00:00:00,88,1.25,13.79
2006-01-25 01:00:00,92,1.26,12.9
2006-01-25 02:00:00,103,1.35,12.9
2006-01-25 03:00:00,96,1.4,13.79
2006-01-25 04:00:00,345,1.3,13.79
2006-01-25 05:00:00,23,1.46,13.79
2006-01-25 06:00:00,19,1.35,12.12
2006-01-25 07:00:00,49,1.41,13.79
2006-01-25 08:00:00,325,1.32,12.12
2006-01-25 09:00:00,85,1.36,13.79
2006-01-25 10:00:00,104,1.24,12.9
2006-01-25 11:00:00,116,1.45,12.12
2006-01-25 12:00:00,271,1.32,12.9
2006-01-25 13:00:00,256,1.39,12.9
2006-01-25 14:00:00,299,1.24,11.43
2006-01-25 15:00:00,282,1.27,12.12
2006-01-25 16:00:00,284,1.2,12.12
2006-01-25 17:00:00,119,1.19,12.9
2006-01-25 18:00:00,193,1.14,12.9
2006-01-25 19:00:00,203,1.15,12.12
2006-01-25 20:00:00,196,1.01,12.9
2006-01-25 21:00:00,189,1.09,13.79
2006-01-25 22:00:00,191,1.03,11.43
2006-01-25 23:00:00,203,0.94,12.12
2006-01-26 00:00:00,199,1.25,12.12
2006-01-26 01:00:00,186,1.12,12.12
2006-01-26 02:00:00,188,1.18,12.12
2006-01-26 03:00:00,239,1.12,12.12
2006-01-26 04:00:00,321,1.37,12.12
2006-01-26 05:00:00,316,1.59,13.79
2006-01-26 06:00:00,315,1.82,12.9
2006-01-26 07:00:00,313,1.62,13.79
2006-01-26 08:00:00,307,1.58,12.9
2006-01-26 09:00:00,317,1.63,12.9
2006-01-26 10:00:00,307,2.02,12.12
2006-01-26 11:00:00,334,2.25,12.9
2006-01-26 12:00:00,316,2.24,12.12
2006-01-26 13:00:00,320,2.44,12.9
2006-01-26 14:00:00,324,2.98,13.79
2006-01-26 15:00:00,336,3.07,12.9
2006-01-26 16:00:00,336,2.75,12.9
2006-01-26 17:00:00,348,3.35,13.79
2006-01-26 18:00:00,326,3.09,14.81
2006-01-26 19:00:00,313,3.43,13.79
2006-01-26 20:00:00,307,3.2,13.79
2006-01-26 21:00:00,243,3.54,13.79
2006-01-26 22:00:00,354,3.55,16.0
2006-01-26 23:00:00,265,3.22,12.9
2006-01-27 00:00:00,309,3.43,14.81
2006-01-27 01:00:00,242,3.4,14.81
2006-01-27 02:00:00,320,3.06,13.79
2006-01-27 03:00:00,274,3.21,12.9
2006-01-27 04:00:00,313,2.59,13.79
2006-01-27 05:00:00,265,2.85,12.9
2006-01-27 06:00:00,213,2.83,13.79
2006-01-27 07:00:00,190,2.82,13.79
2006-01-27 08:00:00,189,2.57,13.79
2006-01-27 09:00:00,242,2.26,13.79
2006-01-27 10:00:00,207,2.39,12.9
2006-01-27 11:00:00,198,2.28,12.9
2006-01-27 12:00:00,220,2.24,12.9
2006-01-27 13:00:00,239,2.25,12.12
2006-01-27 14:00:00,282,2.14,12.9
2006-01-27 15:00:00,264,2.09,10.81
2006-01-27 16:00:00,266,2.17,11.43
2006-01-27 17:00:00,232,2.1,12.12
2006-01-27 18:00:00,258,1.91,12.12
2006-01-27 19:00:00,29,2.15,10.81
2006-01-27 20:00:00,324,1.81,11.43
2006-01-27 21:00:00,290,2.15,12.12
2006-01-27 22:00:00,314,2.13,12.12
2006-01-27 23:00:00,311,2.08,11.43
2006-01-28 00:00:00,293,1.93,11.43
2006-01-28 01:00:00,288,2.06,11.43
2006-01-28 02:00:00,295,1.95,11.43
2006-01-28 03:00:00,282,1.94,10.81
2006-01-28 04:00:00,262,1.89,10.81
2006-01-28 05:00:00,241,2.01,11.43
2006-01-28 06:00:00,232,2.22,10.81
2006-01-28 07:00:00,234,2.25,10.81
2006-01-28 08:00:00,229,2.31,10.81
2006-01-28 09:00:00,198,2.25,11.43
2006-01-28 10:00:00,202,2.29,11.43
2006-01-28 11:00:00,203,2.4,12.12
2006-01-28 12:00:00,167,2.56,12.12
2006-01-28 13:00:00,167,2.51,13.79
2006-01-28 14:00:00,171,2.42,13.79
2006-01-28 15:00:00,177,2.09,12.12
2006-01-28 16:00:00,178,2.18,13.79
2006-01-28 17:00:00,165,2.08,17.39
2006-01-28 18:00:00,166,2.07,12.9
2006-01-28 19:00:00,171,2.11,13.79
2006-01-28 20:00:00,173,1.95,12.12
2006-01-28 21:00:00,185,2.24,11.43
2006-01-28 22:00:00,205,2.17,10.81
2006-01-28 23:00:00,202,2.06,16.0
2006-01-29 00:00:00,221,2.09,10.81
2006-01-29 01:00:00,221,2.19,14.81
2006-01-29 02:00:00,225,2.36,13.79
2006-01-29 03:00:00,233,2.31,10.81
2006-01-29 04:00:00,240,2.39,10.0
2006-01-29 05:00:00,250,2.41,13.79
2006-01-29 06:00:00,335,2.6,10.81
2006-01-29 07:00:00,328,2.48,11.43
2006-01-29 08:00:00,312,2.58,12.12
2006-01-29 09:00:00,292,2.7,12.12
2006-01-29 10:00:00,271,2.66,12.9
2006-01-29 11:00:00,306,2.28,12.12
2006-01-29 12:00:00,310,2.27,12.12
2006-01-29 13:00:00,345,2.35,12.12
2006-01-29 14:00:00,350,2.62,12.12
2006-01-29 15:00:00,19,2.22,12.12
2006-01-29 16:00:00,57,2.53,12.12
2006-01-29 17:00:00,296,2.47,10.81
2006-01-29 18:00:00,145,2.56,12.12
2006-01-29 19:00:00,207,2.55,11.43
2006-01-29 20:00:00,169,2.65,12.12
2006-01-29 21:00:00,331,2.95,10.0
2006-01-29 22:00:00,181,2.78,12.12
2006-01-29 23:00:00,214,2.57,17.39
2006-01-30 00:00:00,184,2.56,12.12
2006-01-30 01:00:00,131,2.63,17.39
2006-01-30 02:00:00,166,2.76,17.39
2006-01-30 03:00:00,132,2.38,12.9
2006-01-30 04:00:00,313,2.49,11.43
2006-01-30 05:00:00,127,2.41,16.0
2006-01-30 06:00:00,140,2.39,16.0
2006-01-30 07:00:00,160,2.49,16.0
2006-01-30 08:00:00,175,2.56,14.81
2006-01-30 09:00:00,128,2.37,13.79
2006-01-30 10:00:00,168,2.21,14.81
2006-01-30 11:00:00,188,2.23,13.79
2006-01-30 12:00:00,220,2.08,13.79
2006-01-30 13:00:00,225,2.33,12.9
2006-01-30 14:00:00,176,2.35,14.81
2006-01-30 15:00:00,159,2.28,14.81
2006-01-30 16:00:00,160,2.12,13.79
2006-01-30 17:00:00,184,2.13,12.9
2006-01-30 18:00:00,182,2.14,13.79
2006-01-30 19:00:00,186,2.36,12.12
2006-01-30 20:00:00,195,2.37,14.81
2006-01-30 21:00:00,227,2.63,14.81
2006-01-30 22:00:00,261,2.57,12.9
2006-01-30 23:00:00,277,2.69,13.79
2006-01-31 00:00:00,277,2.62,12.12
2006-01-31 01:00:00,306,2.57,13.79
2006-01-31 02:00:00,312,2.51,12.9
2006-01-31 03:00:00,321,2.88,12.12
2006-01-31 04:00:00,327,2.78,12.12
2006-01-31 05:00:00,315,2.42,11.43
2006-01-31 06:00:00,319,2.91,12.12
2006-01-31 07:00:00,329,3.15,12.12
2006-01-31 08:00:00,325,2.74,12.9
2006-01-31 09:00:00,341,2.76,12.9
2006-01-31 10:00:00,336,2.94,12.9
2006-01-31 11:00:00,327,2.9,12.12
2006-01-31 12:00:00,329,2.64,11.43
2006-01-31 13:00:00,332,2.76,10.81
2006-01-31 14:00:00,329,2.87,11.43
2006-01-31 15:00:00,336,2.89,12.12
2006-01-31 16:00:00,360,2.97,12.12
2006-01-31 17:00:00,73,2.88,11.43
2006-01-31 18:00:00,134,2.85,11.43
2006-01-31 19:00:00,311,2.75,11.43
2006-01-31 20:00:00,318,2.6,11.43
2006-01-31 21:00:00,319,2.4,12.12
2006-01-31 22:00:00,321,2.47,12.12
2006-01-31 23:00:00,329,2.67,11.43
2007-01-01 00:00:00,290,2.42,13.79
2007-01-01 01:00:00,334,2.63,12.9
2007-01-01 02:00:00,302,2.3,12.12
2007-01-01 03:00:00,316,2.5,12.9
2007-01-01 04:00:00,317,2.38,12.9
2007-01-01 05:00:00,325,2.73,12.12
2007-01-01 06:00:00,335,2.55,12.9
2007-01-01 07:00:00,327,2.57,12.12
2007-01-01 08:00:00,345,2.48,12.12
2007-01-01 09:00:00,339,2.36,11.43
2007-01-01 10:00:00,341,2.33,12.12
2007-01-01 11:00:00,332,2.21,12.12
2007-01-01 12:00:00,333,1.92,12.9
2007-01-01 13:00:00,326,2.21,13.79
2007-01-01 14:00:00,329,1.97,12.9
2007-01-01 15:00:00,336,1.82,12.9
2007-01-01 16:00:00,340,1.62,11.43
2007-01-01 17:00:00,333,1.76,12.9
2007-01-01 18:00:00,347,1.62,10.81
2007-01-01 19:00:00,317,1.73,10.0
2007-01-01 20:00:00,337,1.79,12.12
2007-01-01 21:00:00,313,1.76,11.43
2007-01-01 22:00:00,322,1.82,12.9
2007-01-01 23:00:00,316,1.75,12.12
2007-01-02 00:00:00,320,1.73,11.43
2007-01-02 01:00:00,330,1.76,10.81
2007-01-02 02:00:00,330,2.04,11.43
2007-01-02 03:00:00,328,1.98,11.43
2007-01-02 04:00:00,331,1.87,10.81
2007-01-02 05:00:00,336,1.87,11.43
2007-01-02 06:00:00,332,1.94,11.43
2007-01-02 07:00:00,329,1.98,10.81
2007-01-02 08:00:00,323,1.87,11.43
2007-01-02 09:00:00,320,2.01,12.9
2007-01-02 10:00:00,317,2.11,12.12
2007-01-02 11:00:00,7,1.81,12.9
2007-01-02 12:00:00,358,1.65,12.9
2007-01-02 13:00:00,342,1.74,12.12
2007-01-02 14:00:00,97,1.9,13.79
2007-01-02 15:00:00,277,1.93,12.9
2007-01-02 16:00:00,298,2.03,11.43
2007-01-02 17:00:00,341,1.91,12.12
2007-01-02 18:00:00,332,1.86,13.79
2007-01-02 19:00:00,314,1.89,10.81
2007-01-02 20:00:00,315,2.08,11.43
2007-01-02 21:00:00,326,2.23,12.12
2007-01-02 22:00:00,299,2.25,12.9
2007-01-02 23:00:00,306,1.88,12.12
2007-01-03 00:00:00,313,1.91,11.43
2007-01-03 01:00:00,329,1.93,12.12
2007-01-03 02:00:00,309,1.89,10.81
2007-01-03 03:00:00,325,1.74,12.9
2007-01-03 04:00:00,314,1.82,12.12
2007-01-03 05:00:00,319,1.86,12.9
2007-01-03 06:00:00,333,2.07,12.12
2007-01-03 07:00:00,316,1.87,12.12
2007-01-03 08:00:00,311,2.23,12.12
2007-01-03 09:00:00,328,2.04,12.12
2007-01-03 10:00:00,327,2.24,12.12
2007-01-03 11:00:00,322,2.14,11.43
2007-01-03 12:00:00,318,2.09,12.12
2007-01-03 13:00:00,312,2.39,11.43
2007-01-03 14:00:00,304,2.47,12.12
2007-01-03 15:00:00,289,2.36,12.9
2007-01-03 16:00:00,213,2.26,12.9
2007-01-03 17:00:00,221,2.46,11.43
2007-01-03 18:00:00,180,2.31,16.0
2007-01-03 19:00:00,174,2.23,13.79
2007-01-03 20:00:00,181,2.43,13.79
2007-01-03 21:00:00,176,2.18,14.81
2007-01-03 22:00:00,178,2.17,13.79
2007-01-03 23:00:00,187,2.24,14.81
2007-01-04 00:00:00,183,2.36,13.79
2007-01-04 01:00:00,185,2.2,13.79
2007-01-04 02:00:00,186,2.27,13.79
2007-01-04 03:00:00,193,2.18,12.9
2007-01-04 04:00:00,194,2.37,13.79
2007-01-04 05:00:00,204,2.56,11.43
2007-01-04 06:00:00,208,2.4,12.9
2007-01-04 07:00:00,219,2.7,13.79
2007-01-04 08:00:00,221,2.53,10.81
2007-01-04 09:00:00,224,2.63,13.79
2007-01-04 10:00:00,240,2.58,12.9
2007-01-04 11:00:00,245,2.45,11.43
2007-01-04 12:00:00,310,2.6,13.79
2007-01-04 13:00:00,318,2.54,12.9
2007-01-04 14:00:00,312,2.72,12.9
2007-01-04 15:00:00,317,2.87,17.39
2007-01-04 16:00:00,305,2.51,12.9
2007-01-04 17:00:00,297,2.3,13.79
2007-01-04 18:00:00,314,2.56,17.39
2007-01-04 19:00:00,308,2.79,14.81
2007-01-04 20:00:00,322,2.97,16.0
2007-01-04 21:00:00,312,3.24,16.0
2007-01-04 22:00:00,319,3.4,12.12
2007-01-04 23:00:00,320,3.25,13.79
2007-01-05 00:00:00,319,3.78,11.43
2007-01-05 01:00:00,320,4.11,7.14
2007-01-05 02:00:00,326,4.29,16.0
2007-01-05 03:00:00,326,4.27,16.0
2007-01-05 04:00:00,329,4.53,9.09
2007-01-05 05:00:00,330,4.66,10.0
2007-01-05 06:00:00,336,4.27,9.09
2007-01-05 07:00:00,336,4.64,10.0
2007-01-05 08:00:00,335,4.42,10.81
2007-01-05 09:00:00,333,4.29,10.81
2007-01-05 10:00:00,339,4.27,10.81
2007-01-05 11:00:00,341,4.14,10.81
2007-01-05 12:00:00,339,3.72,12.12
2007-01-05 13:00:00,331,4.11,10.81
2007-01-05 14:00:00,334,4.31,10.81
2007-01-05 15:00:00,353,4.22,12.12
2007-01-05 16:00:00,349,3.91,12.12
2007-01-05 17:00:00,348,3.87,10.81
2007-01-05 18:00:00,345,3.77,12.12
2007-01-05 19:00:00,331,3.92,12.9
2007-01-05 20:00:00,329,3.65,10.81
2007-01-05 21:00:00,321,3.66,12.12
2007-01-05 22:00:00,328,3.6,12.9
2007-01-05 23:00:00,330,4.05,13.79
2007-01-06 00:00:00,327,3.59,13.79
2007-01-06 01:00:00,327,3.24,13.79
2007-01-06 02:00:00,326,3.46,12.9
2007-01-06 03:00:00,328,3.44,12.9
2007-01-06 04:00:00,327,3.24,13.79
2007-01-06 05:00:00,332,3.3,11.43
2007-01-06 06:00:00,327,3.22,14.81
2007-01-06 07:00:00,334,2.87,12.9
2007-01-06 08:00:00,332,2.98,13.79
2007-01-06 09:00:00,325,2.86,11.43
2007-01-06 10:00:00,319,2.77,12.9
2007-01-06 11:00:00,332,2.62,10.81
2007-01-06 12:00:00,324,3.01,12.12
2007-01-06 13:00:00,332,3.02,12.12
2007-01-06 14:00:00,330,2.6,12.9
2007-01-06 15:00:00,325,2.84,12.12
2007-01-06 16:00:00,333,2.67,12.9
2007-01-06 17:00:00,334,2.91,12.12
2007-01-06 18:00:00,337,2.67,12.9
2007-01-06 19:00:00,335,2.5,12.12
2007-01-06 20:00:00,336,2.5,13.79
2007-01-06 21:00:00,328,2.67,12.12
2007-01-06 22:00:00,330,2.78,13.79
2007-01-06 23:00:00,324,2.61,12.9
2007-01-07 00:00:00,327,2.95,14.81
2007-01-07 01:00:00,326,2.78,14.81
2007-01-07 02:00:00,328,2.87,13.79
2007-01-07 03:00:00,332,2.86,13.79
2007-01-07 04:00:00,331,2.78,13.79
2007-01-07 05:00:00,327,3.1,13.79
2007-01-07 06:00:00,335,3.55,13.79
2007-01-07 07:00:00,338,3.25,14.81
2007-01-07 08:00:00,349,3.16,13.79
2007-01-07 09:00:00,339,3.6,13.79
2007-01-07 10:00:00,324,3.45,16.0
2007-01-07 11:00:00,326,3.53,14.81
2007-01-07 12:00:00,333,3.37,14.81
2007-01-07 13:00:00,328,3.31,14.81
2007-01-07 14:00:00,328,3.11,14.81
2007-01-07 15:00:00,332,2.99,12.9
2007-01-07 16:00:00,319,2.78,12.9
2007-01-07 17:00:00,330,2.87,16.0
2007-01-07 18:00:00,318,2.85,14.81
2007-01-07 19:00:00,324,2.73,14.81
2007-01-07 20:00:00,320,2.7,14.81
2007-01-07 21:00:00,320,2.99,13.79
2007-01-07 22:00:00,318,2.81,14.81
2007-01-07 23:00:00,319,2.72,13.79
2007-01-08 00:00:00,323,3.13,16.0
2007-01-08 01:00:00,329,2.84,13.79
2007-01-08 02:00:00,329,3.03,14.81
2007-01-08 03:00:00,332,3.32,13.79
2007-01-08 04:00:00,342,3.11,14.81
2007-01-08 05:00:00,356,3.04,13.79
2007-01-08 06:00:00,333,3.09,17.39
2007-01-08 07:00:00,337,3.11,16.0
2007-01-08 08:00:00,7,3.16,17.39
2007-01-08 09:00:00,7,3.11,16.0
2007-01-08 10:00:00,49,3.15,16.0
2007-01-08 11:00:00,119,3.01,16.0
2007-01-08 12:00:00,342,2.95,16.0
2007-01-08 13:00:00,73,3.3,16.0
2007-01-08 14:00:00,282,2.97,16.0
2007-01-08 15:00:00,284,2.95,16.0
2007-01-08 16:00:00,47,2.94,16.0
2007-01-08 17:00:00,9,3.01,16.0
2007-01-08 18:00:00,131,3.27,16.0
2007-01-08 19:00:00,49,3.71,14.81
2007-01-08 20:00:00,30,3.39,14.81
2007-01-08 21:00:00,72,2.98,14.81
2007-01-08 22:00:00,324,3.24,19.05
2007-01-08 23:00:00,318,3.05,17.39
2007-01-09 00:00:00,337,3.05,16.0
2007-01-09 01:00:00,328,3.79,16.0
2007-01-09 02:00:00,330,3.64,17.39
2007-01-09 03:00:00,4,3.47,16.0
2007-01-09 04:00:00,360,3.01,16.0
2007-01-09 05:00:00,351,3.01,16.0
2007-01-09 06:00:00,323,3.0,16.0
2007-01-09 07:00:00,349,3.09,14.81
2007-01-09 08:00:00,356,2.74,14.81
2007-01-09 09:00:00,50,3.09,14.81
2007-01-09 10:00:00,40,2.97,16.0
2007-01-09 11:00:00,71,2.97,14.81
2007-01-09 12:00:00,65,2.89,14.81
2007-01-09 13:00:00,80,2.88,14.81
2007-01-09 14:00:00,78,2.67,12.9
2007-01-09 15:00:00,86,2.6,13.79
2007-01-09 16:00:00,86,2.58,12.12
2007-01-09 17:00:00,87,2.61,13.79
2007-01-09 18:00:00,88,2.34,13.79
2007-01-09 19:00:00,77,2.37,13.79
2007-01-09 20:00:00,74,2.26,14.81
2007-01-09 21:00:00,290,2.34,13.79
2007-01-09 22:00:00,275,2.33,12.12
2007-01-09 23:00:00,319,2.11,13.79
2007-01-10 00:00:00,328,1.94,14.81
2007-01-10 01:00:00,308,2.08,13.79
2007-01-10 02:00:00,345,1.88,13.79
2007-01-10 03:00:00,332,2.06,13.79
2007-01-10 04:00:00,327,1.83,13.79
2007-01-10 05:00:00,322,1.78,13.79
2007-01-10 06:00:00,334,1.68,12.12
2007-01-10 07:00:00,317,1.65,13.79
2007-01-10 08:00:00,333,1.84,13.79
2007-01-10 09:00:00,323,1.79,11.43
2007-01-10 10:00:00,328,1.89,12.9
2007-01-10 11:00:00,324,2.16,12.12
2007-01-10 12:00:00,332,2.07,12.9
2007-01-10 13:00:00,323,2.12,11.43
2007-01-10 14:00:00,351,1.95,11.43
2007-01-10 15:00:00,328,1.99,12.9
2007-01-10 16:00:00,335,2.13,6.25
2007-01-10 17:00:00,322,2.15,7.14
2007-01-10 18:00:00,319,2.08,6.67
2007-01-10 19:00:00,308,2.07,12.9
2007-01-10 20:00:00,316,2.01,5.88
2007-01-10 21:00:00,308,2.16,5.88
2007-01-10 22:00:00,310,2.84,6.67
2007-01-10 23:00:00,305,2.99,7.69
2007-01-11 00:00:00,311,3.47,7.69
2007-01-11 01:00:00,308,3.31,7.69
2007-01-11 02:00:00,316,3.5,8.33
2007-01-11 03:00:00,318,3.5,9.09
2007-01-11 04:00:00,316,3.54,8.33
2007-01-11 05:00:00,310,3.33,10.0
2007-01-11 06:00:00,309,3.14,7.69
2007-01-11 07:00:00,318,3.39,9.09
2007-01-11 08:00:00,317,2.44,9.09
2007-01-11 09:00:00,319,2.37,10.0
2007-01-11 10:00:00,321,2.58,9.09
2007-01-11 11:00:00,318,2.62,9.09
2007-01-11 13:00:00,313,2.66,8.33
2007-01-11 14:00:00,324,3.04,7.69
2007-01-11 15:00:00,340,2.64,6.67
2007-01-11 16:00:00,348,2.74,11.43
2007-01-11 17:00:00,342,2.38,12.12
2007-01-11 18:00:00,329,2.48,12.12
2007-01-11 19:00:00,331,2.45,10.0
2007-01-11 20:00:00,321,2.45,12.9
2007-01-11 21:00:00,328,2.32,11.43
2007-01-11 22:00:00,319,2.52,12.9
2007-01-11 23:00:00,308,2.36,12.9
2007-01-12 00:00:00,314,2.19,12.12
2007-01-12 01:00:00,314,2.44,12.12
2007-01-12 02:00:00,318,2.55,12.12
2007-01-12 03:00:00,319,2.47,12.12
2007-01-12 04:00:00,321,2.42,12.12
2007-01-12 05:00:00,326,2.67,11.43
2007-01-12 06:00:00,333,2.38,12.12
2007-01-12 07:00:00,337,2.46,12.9
2007-01-12 08:00:00,352,2.13,12.12
2007-01-12 09:00:00,345,2.19,12.12
2007-01-12 10:00:00,354,2.34,12.12
2007-01-12 11:00:00,345,2.28,12.12
2007-01-12 12:00:00,1,2.21,11.43
2007-01-12 13:00:00,4,2.13,12.9
2007-01-12 14:00:00,14,2.1,12.12
2007-01-12 15:00:00,11,2.33,9.09
2007-01-12 16:00:00,3,2.01,11.43
2007-01-12 17:00:00,12,2.09,10.81
2007-01-12 18:00:00,11,2.05,10.0
2007-01-12 19:00:00,25,2.16,10.0
2007-01-12 20:00:00,19,1.99,11.43
2007-01-12 21:00:00,5,1.91,10.81
2007-01-12 22:00:00,3,2.18,11.43
2007-01-12 23:00:00,342,1.96,10.81
2007-01-13 00:00:00,7,1.98,10.81
2007-01-13 01:00:00,10,1.97,11.43
2007-01-13 02:00:00,10,1.74,11.43
2007-01-13 03:00:00,17,1.81,10.81
2007-01-13 04:00:00,6,1.95,11.43
2007-01-13 05:00:00,25,2.05,10.0
2007-01-13 06:00:00,12,1.7,10.81
2007-01-13 07:00:00,13,1.9,11.43
2007-01-13 08:00:00,23,1.67,10.81
2007-01-13 09:00:00,31,1.92,19.05
2007-01-13 10:00:00,35,1.77,11.43
2007-01-13 11:00:00,32,1.9,19.05
2007-01-13 12:00:00,36,1.83,19.05
2007-01-13 13:00:00,41,2.01,19.05
2007-01-13 14:00:00,54,1.85,19.05
2007-01-13 15:00:00,59,1.84,19.05
2007-01-13 16:00:00,85,1.8,19.05
2007-01-13 17:00:00,99,1.68,19.05
2007-01-13 18:00:00,111,1.38,19.05
2007-01-13 19:00:00,238,2.0,19.05
2007-01-13 20:00:00,116,1.82,19.05
2007-01-13 21:00:00,163,1.81,19.05
2007-01-13 22:00:00,167,1.9,19.05
2007-01-13 23:00:00,197,1.88,19.05
2007-01-14 00:00:00,245,2.01,17.39
2007-01-14 01:00:00,254,1.65,17.39
2007-01-14 02:00:00,237,2.3,17.39
2007-01-14 03:00:00,192,2.14,17.39
2007-01-14 04:00:00,310,2.23,17.39
2007-01-14 05:00:00,333,2.44,17.39
2007-01-14 06:00:00,342,2.09,17.39
2007-01-14 07:00:00,346,2.31,17.39
2007-01-14 08:00:00,340,1.91,17.39
2007-01-14 09:00:00,324,2.16,17.39
2007-01-14 10:00:00,332,1.88,16.0
2007-01-14 11:00:00,114,1.94,17.39
2007-01-14 12:00:00,148,1.89,17.39
2007-01-14 13:00:00,213,1.83,17.39
2007-01-14 14:00:00,277,1.87,16.0
2007-01-14 15:00:00,108,2.12,17.39
2007-01-14 16:00:00,91,1.76,16.0
2007-01-14 17:00:00,80,1.82,17.39
2007-01-14 18:00:00,88,1.71,16.0
2007-01-14 19:00:00,94,1.93,14.81
2007-01-14 20:00:00,94,1.79,16.0
2007-01-14 21:00:00,91,1.96,16.0
2007-01-14 22:00:00,98,1.66,16.0
2007-01-14 23:00:00,99,1.77,14.81
2007-01-15 00:00:00,89,1.81,16.0
2007-01-15 01:00:00,57,1.9,16.0
2007-01-15 02:00:00,319,1.89,16.0
2007-01-15 03:00:00,323,1.73,14.81
2007-01-15 04:00:00,329,1.84,16.0
2007-01-15 05:00:00,332,1.49,16.0
2007-01-15 06:00:00,348,1.61,14.81
2007-01-15 07:00:00,348,1.48,14.81
2007-01-15 08:00:00,29,1.59,14.81
2007-01-15 09:00:00,77,1.56,16.0
2007-01-15 10:00:00,102,1.49,14.81
2007-01-15 11:00:00,86,1.45,14.81
2007-01-15 12:00:00,100,1.29,14.81
2007-01-15 13:00:00,97,1.39,14.81
2007-01-15 14:00:00,98,1.31,14.81
2007-01-15 15:00:00,89,1.48,16.0
2007-01-15 16:00:00,91,1.4,14.81
2007-01-15 17:00:00,96,1.26,16.0
2007-01-15 18:00:00,88,1.34,14.81
2007-01-15 19:00:00,83,1.27,16.0
2007-01-15 20:00:00,98,1.34,14.81
2007-01-15 21:00:00,82,1.34,16.0
2007-01-15 22:00:00,126,1.29,16.0
2007-01-15 23:00:00,262,1.31,16.0
2007-01-16 00:00:00,282,1.11,14.81
2007-01-16 01:00:00,298,1.2,14.81
2007-01-16 02:00:00,313,1.22,14.81
2007-01-16 03:00:00,321,1.27,14.81
2007-01-16 04:00:00,326,0.98,14.81
2007-01-16 05:00:00,342,1.1,14.81
2007-01-16 06:00:00,342,1.1,16.0
2007-01-16 07:00:00,337,1.05,14.81
2007-01-16 08:00:00,337,1.05,14.81
2007-01-16 09:00:00,354,1.15,14.81
2007-01-16 10:00:00,338,1.08,14.81
2007-01-16 11:00:00,354,1.21,13.79
2007-01-16 12:00:00,27,1.12,13.79
2007-01-16 13:00:00,94,1.1,14.81
2007-01-16 14:00:00,87,1.16,13.79
2007-01-16 15:00:00,100,1.13,14.81
2007-01-16 16:00:00,125,1.18,13.79
2007-01-16 17:00:00,115,1.11,13.79
2007-01-16 18:00:00,124,1.0,14.81
2007-01-16 19:00:00,231,1.06,12.9
2007-01-17 00:00:00,326,1.19,14.81
2007-01-17 01:00:00,323,1.22,13.79
2007-01-17 02:00:00,320,1.2,13.79
2007-01-17 03:00:00,313,1.25,13.79
2007-01-17 04:00:00,327,1.39,13.79
2007-01-17 05:00:00,334,1.49,14.81
2007-01-17 06:00:00,336,1.66,12.9
2007-01-17 07:00:00,338,1.66,12.9
2007-01-17 08:00:00,347,1.68,16.0
2007-01-17 09:00:00,350,2.27,6.67
2007-01-17 10:00:00,4,2.47,7.69
2007-01-17 11:00:00,14,2.27,7.69
2007-01-17 12:00:00,11,2.41,8.33
2007-01-17 13:00:00,352,2.3,9.09
2007-01-17 14:00:00,355,2.43,9.09
2007-01-17 15:00:00,356,2.49,9.09
2007-01-17 16:00:00,344,2.44,9.09
2007-01-17 17:00:00,25,2.44,10.0
2007-01-17 18:00:00,65,2.4,9.09
2007-01-17 19:00:00,149,2.6,9.09
2007-01-17 20:00:00,274,2.58,10.0
2007-01-17 21:00:00,318,2.63,14.81
2007-01-17 22:00:00,275,2.73,10.81
2007-01-17 23:00:00,233,2.83,14.81
2007-01-18 00:00:00,252,2.92,13.79
2007-01-18 01:00:00,267,2.62,14.81
2007-01-18 02:00:00,314,2.8,13.79
2007-01-18 03:00:00,23,2.81,13.79
2007-01-18 04:00:00,298,2.55,14.81
2007-01-18 05:00:00,318,2.59,13.79
2007-01-18 06:00:00,316,2.42,12.12
2007-01-18 07:00:00,70,2.63,14.81
2007-01-18 08:00:00,96,2.53,13.79
2007-01-18 09:00:00,107,2.46,13.79
2007-01-18 10:00:00,171,2.77,13.79
2007-01-18 11:00:00,181,2.62,10.0
2007-01-18 12:00:00,37,2.59,11.43
2007-01-18 13:00:00,51,2.81,13.79
2007-01-18 14:00:00,69,2.7,12.12
2007-01-18 15:00:00,122,2.35,13.79
2007-01-18 16:00:00,78,2.38,11.43
2007-01-18 17:00:00,88,2.23,12.9
2007-01-18 18:00:00,105,2.03,12.9
2007-01-18 19:00:00,139,1.94,12.9
2007-01-18 20:00:00,127,2.14,10.0
2007-01-18 21:00:00,303,1.91,12.9
2007-01-18 22:00:00,319,1.89,12.12
2007-01-18 23:00:00,351,1.94,10.81
2007-01-19 00:00:00,331,1.9,11.43
2007-01-19 01:00:00,296,1.74,10.0
2007-01-19 02:00:00,294,1.7,12.12
2007-01-19 03:00:00,124,1.58,10.0
2007-01-19 04:00:00,288,1.61,11.43
2007-01-19 05:00:00,123,1.62,12.12
